#{"t_start": 1708259720.3021817, "env_id": "MinAtar/Freeway-v1"}
r,l,t
33.0,2501,4076.249148
31.0,2501,4080.801195
31.0,2501,4085.908226
36.0,2501,4090.585412
37.0,2501,4096.258252
38.0,2501,4100.922417
31.0,2501,4105.655945
28.0,2501,4111.025716
29.0,2501,4115.545433
33.0,2501,4120.469326
34.0,2501,4124.811749
29.0,2501,4129.70661
31.0,2501,4134.028892
25.0,2501,4138.318346
24.0,2501,4143.263125
31.0,2501,4147.554507
31.0,2501,4152.498471
30.0,2501,4156.807347
39.0,2501,4161.725163
43.0,2501,4165.982505
32.0,2501,4170.926988
28.0,2501,4175.200746
30.0,2501,4179.481435
32.0,2501,4184.442297
30.0,2501,4188.758123
35.0,2501,4193.680936
33.0,2501,4197.982474
33.0,2501,4202.913052
36.0,2501,4207.190417
28.0,2501,4212.094903
31.0,2501,4216.976932
32.0,2501,4221.561427
41.0,2501,4226.799578
39.0,2501,4231.08187
26.0,2501,4235.982917
40.0,2501,4240.392322
36.0,2501,4245.329797
38.0,2501,4249.852512
30.0,2501,4254.809777
31.0,2501,4259.613431
41.0,2501,4264.580181
35.0,2501,4270.269336
38.0,2501,4275.007421
35.0,2501,4280.053224
32.0,2501,4284.439754
37.0,2501,4289.484877
27.0,2501,4293.955251
30.0,2501,4299.026937
35.0,2501,4303.323827
28.0,2501,4307.812085
27.0,2501,4313.21349
30.0,2501,4317.863283
28.0,2501,4322.966685
29.0,2501,4327.848517
32.0,2501,4333.426753
31.0,2501,4338.147864
26.0,2501,4343.447945
31.0,2501,4348.234381
32.0,2501,4352.845021
28.0,2501,4357.915821
28.0,2501,4362.352084
37.0,2501,4367.683286
36.0,2501,4372.430959
34.0,2501,4377.927598
36.0,2501,4382.882074
35.0,2501,4388.175355
31.0,2501,4393.871876
40.0,2501,4398.664648
35.0,2501,4403.811762
34.0,2501,4408.620385
33.0,2501,4414.007643
30.0,2501,4418.938142
33.0,2501,4424.154725
35.0,2501,4428.634343
31.0,2501,4433.319951
38.0,2501,4438.608344
38.0,2501,4443.076037
30.0,2501,4448.37997
43.0,2501,4452.804688
45.0,2501,4457.935811
30.0,2501,4462.377344
42.0,2501,4467.814497
24.0,2501,4472.591222
37.0,2501,4477.477218
29.0,2501,4482.881096
36.0,2501,4487.623974
39.0,2501,4493.144949
33.0,2501,4497.95335
35.0,2501,4503.558436
33.0,2501,4508.517086
34.0,2501,4514.22987
37.0,2501,4519.279447
39.0,2501,4524.117966
36.0,2501,4529.43284
33.0,2501,4533.891327
32.0,2501,4538.971634
41.0,2501,4543.737825
33.0,2501,4548.959403
36.0,2501,4553.402216
29.0,2501,4558.610024
32.0,2501,4563.032869
43.0,2501,4567.428072
41.0,2501,4572.431472
42.0,2501,4576.866111
38.0,2501,4581.919885
32.0,2501,4586.283337
36.0,2501,4591.845645
31.0,2501,4596.427574
34.0,2501,4601.562682
34.0,2501,4606.16854
39.0,2501,4610.673823
38.0,2501,4616.221565
36.0,2501,4621.261316
34.0,2501,4627.14495
37.0,2501,4632.034574
34.0,2501,4637.813853
36.0,2501,4643.053204
33.0,2501,4647.880803
27.0,2501,4653.093888
34.0,2501,4657.639794
27.0,2501,4663.1452
35.0,2501,4668.00637
29.0,2501,4673.451694
29.0,2501,4678.235812
34.0,2501,4683.657769
37.0,2501,4688.137669
30.0,2501,4692.646063
17.0,2501,4697.853081
33.0,2501,4702.3964
28.0,2501,4707.488684
30.0,2501,4711.950266
30.0,2501,4717.050196
34.0,2501,4721.592845
31.0,2501,4726.683217
29.0,2501,4731.178657
36.0,2501,4735.679466
25.0,2501,4740.888767
35.0,2501,4745.472231
35.0,2501,4750.613233
36.0,2501,4755.105206
37.0,2501,4760.166419
33.0,2501,4764.617548
41.0,2501,4769.756627
30.0,2501,4774.257311
35.0,2501,4778.717943
27.0,2501,4783.835024
34.0,2501,4788.313114
32.0,2501,4793.496064
38.0,2501,4798.039379
31.0,2501,4803.104149
39.0,2501,4807.517336
42.0,2501,4812.611583
34.0,2501,4817.097685
32.0,2501,4821.592058
39.0,2501,4826.754124
40.0,2501,4831.241011
38.0,2501,4836.329325
32.0,2501,4840.836702
30.0,2501,4846.02952
38.0,2501,4850.799136
32.0,2501,4856.060658
33.0,2501,4860.517448
33.0,2501,4865.031855
24.0,2501,4870.247919
35.0,2501,4874.574419
30.0,2501,4879.664389
29.0,2501,4884.033386
34.0,2501,4889.167457
29.0,2501,4893.602499
38.0,2501,4898.081649
31.0,2501,4903.193278
40.0,2501,4907.640423
26.0,2501,4912.708462
30.0,2501,4917.657045
25.0,2501,4923.154068
28.0,2501,4927.932868
32.0,2501,4933.329893
35.0,2501,4937.857176
26.0,2501,4942.341078
36.0,2501,4947.386719
36.0,2501,4951.837634
36.0,2501,4956.866062
39.0,2501,4961.343427
24.0,2501,4966.357817
40.0,2501,4970.870936
30.0,2501,4976.119715
34.0,2501,4980.794214
32.0,2501,4985.295534
28.0,2501,4990.344663
39.0,2501,4994.777208
32.0,2501,4999.826468
29.0,2501,5004.210544
31.0,2501,5009.323737
32.0,2501,5013.946748
32.0,2501,5019.324924
29.0,2501,5023.899452
36.0,2501,5028.673031
32.0,2501,5034.038114
34.0,2501,5038.858301
27.0,2501,5044.133399
28.0,2501,5048.895883
28.0,2501,5054.339465
27.0,2501,5058.94878
25.0,2501,5064.233484
28.0,2501,5068.915528
23.0,2501,5073.561267
29.0,2501,5078.624376
27.0,2501,5083.230024
33.0,2501,5088.666814
36.0,2501,5093.4249
29.0,2501,5098.803032
36.0,2501,5103.165093
32.0,2501,5108.31506
33.0,2501,5112.98472
34.0,2501,5117.443186
37.0,2501,5122.66078
27.0,2501,5127.328003
37.0,2501,5132.712165
29.0,2501,5137.429378
24.0,2501,5142.742439
34.0,2501,5147.301427
31.0,2501,5151.722371
33.0,2501,5156.894477
34.0,2501,5161.65568
28.0,2501,5167.007494
35.0,2501,5171.601929
31.0,2501,5176.888096
29.0,2501,5181.544173
34.0,2501,5186.666525
33.0,2501,5191.145802
25.0,2501,5195.65079
23.0,2501,5200.76213
25.0,2501,5205.197335
34.0,2501,5210.153014
35.0,2501,5214.572466
34.0,2501,5219.36853
33.0,2501,5223.685574
37.0,2501,5228.495576
27.0,2501,5233.440329
30.0,2501,5238.539876
29.0,2501,5243.582199
30.0,2501,5248.075882
35.0,2501,5253.166491
31.0,2501,5257.614887
35.0,2501,5262.685939
25.0,2501,5267.204618
23.0,2501,5272.246956
22.0,2501,5276.668269
31.0,2501,5281.065965
33.0,2501,5286.126692
21.0,2501,5290.710555
36.0,2501,5295.977022
30.0,2501,5300.409962
30.0,2501,5305.50936
32.0,2501,5309.934322
23.0,2501,5314.963538
27.0,2501,5319.364376
23.0,2501,5323.85979
32.0,2501,5328.963609
31.0,2501,5333.658701
22.0,2501,5338.888484
28.0,2501,5343.463096
30.0,2501,5348.646123
31.0,2501,5353.114233
31.0,2501,5358.263827
27.0,2501,5362.645713
22.0,2501,5367.166113
33.0,2501,5372.174575
33.0,2501,5376.69129
27.0,2501,5381.762353
30.0,2501,5386.22877
27.0,2501,5391.26474
37.0,2501,5395.730214
34.0,2501,5400.741308
33.0,2501,5405.17087
37.0,2501,5409.698844
