#{"t_start": 1708793258.406178, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,203.833344
0.0,250,204.165992
0.0,250,204.485006
0.0,250,204.825285
0.0,250,205.15736
0.0,250,205.483916
0.0,250,205.839231
0.0,250,206.201309
0.0,250,207.580559
0.0,250,207.962368
0.0,250,208.340553
0.0,250,208.676766
0.0,250,208.999372
0.3376,184,209.240742
0.0,250,209.589624
0.0,250,209.911502
0.0,250,210.265014
0.0,250,210.626527
0.0,250,210.952074
0.0,250,211.275379
0.0,250,211.631211
0.0,250,211.988019
0.1036,249,212.334598
0.0,250,212.662114
0.1,250,213.026552
0.0,250,213.354347
0.0,250,213.690416
0.0,250,214.044954
0.0,250,214.416358
0.0,250,214.75853
0.0,250,215.100037
0.0,250,215.457452
0.2224,216,215.740908
0.5608,122,215.899823
0.0,250,216.247166
0.0,250,216.607845
0.0,250,216.932942
0.0,250,217.250508
0.0,250,217.612558
0.0,250,217.952047
0.0,250,218.300217
0.0,250,218.668044
0.3304,186,218.906346
0.0,250,219.237687
0.0,250,219.572172
0.0,250,219.959537
0.0,250,220.290881
0.0,250,220.637951
0.0,250,220.993865
0.0,250,221.325032
0.1036,249,221.652658
0.0,250,221.981975
0.0,250,222.355485
0.0,250,222.689998
0.0,250,223.018506
0.0,250,223.393185
0.0,250,223.73803
0.0,250,224.065464
0.0,250,224.374306
0.0,250,224.740787
0.0,250,225.075169
0.0,250,225.412009
0.0,250,225.759604
0.2944,196,226.01953
0.0,250,226.364504
0.0,250,226.712876
0.0,250,227.088198
0.0,250,227.420594
0.0,250,227.755179
0.0,250,228.109193
0.0,250,228.439547
0.0,250,228.788442
0.0,250,229.159898
0.0,250,229.495672
0.0,250,229.83018
0.0,250,230.158042
0.0,250,230.509394
0.0,250,230.851378
0.0,250,231.177664
0.478,145,231.389243
0.0,250,231.751154
0.0,250,232.081137
0.0,250,232.403357
0.0,250,232.753565
0.0,250,233.10127
0.0,250,233.439308
0.0,250,233.808887
0.0,250,234.143759
0.0,250,234.469884
0.1036,249,234.822872
0.0,250,235.16588
0.0,250,235.488992
0.0,250,235.823542
0.1864,226,236.159803
0.0,250,236.500406
0.0,250,236.838223
0.0,250,237.184274
0.0,250,237.510771
0.0,250,237.836493
0.0,250,238.179993
0.6436,99,238.332419
0.0,250,238.683174
0.5104,136,238.865728
0.0,250,239.207536
0.2188,217,239.512429
0.0,250,239.853747
0.0,250,240.195068
0.0,250,240.531157
0.0,250,240.894169
0.0,250,241.249169
0.0,250,241.64396
0.0,250,242.018115
0.0,250,242.359741
0.0,250,242.695702
0.0,250,243.046246
0.0,250,243.393901
0.0,250,243.742236
0.0,250,244.101459
0.0,250,244.427217
0.0,250,244.761848
0.0,250,245.100581
0.0,250,245.479667
0.0,250,245.812174
0.0,250,246.148249
0.0,250,246.498935
0.0,250,246.826822
0.0,250,247.157276
0.0,250,247.516584
0.0,250,247.893346
0.0,250,248.225014
0.0,250,248.563895
0.0,250,248.923888
0.0,250,249.274813
0.0,250,249.61796
0.2584,206,249.92744
0.0,250,250.287866
0.0,250,250.627012
0.0,250,250.964344
0.0,250,251.335412
0.0,250,251.67375
0.0,250,252.021502
0.0,250,252.393124
0.0,250,252.732526
0.0,250,253.057502
0.0,250,253.421441
0.0,250,253.768902
0.0,250,254.101142
0.0,250,254.43469
0.0,250,254.83124
0.0,250,255.166642
0.2872,198,255.435941
0.0,250,255.822049
0.0,250,256.174684
0.0,250,256.506096
0.0,250,256.862178
0.0,250,257.214369
0.0,250,257.56549
0.0,250,257.92829
0.0,250,258.275695
0.0,250,258.631069
0.0,250,258.979909
0.0,250,259.344774
0.0,250,259.696742
0.0,250,260.052102
0.0,250,260.404096
0.0,250,260.737109
0.0,250,261.064142
0.0,250,261.393707
0.0,250,261.770465
0.0,250,262.126076
0.0,250,262.468765
0.0,250,262.828852
0.0,250,263.173654
0.0,250,263.51502
0.1108,247,263.906492
0.4744,146,264.105914
0.0,250,264.457039
0.0,250,264.797218
0.0,250,265.143059
0.6832,88,265.26463
0.0,250,265.603034
0.0,250,265.955909
0.0,250,266.333115
0.0,250,266.682146
0.0,250,267.012996
0.0,250,267.382991
0.0,250,267.722185
0.3628,177,267.996598
0.0,250,268.446652
0.0,250,268.822097
0.0,250,269.160752
0.0,250,269.503315
0.0,250,269.866612
0.0,250,270.210176
0.0,250,270.54562
0.2836,199,270.857869
0.0,250,271.193532
0.0,250,271.53384
0.0,250,271.90078
0.0,250,272.264123
0.0,250,272.594472
0.0,250,272.94398
0.0,250,273.304033
0.0,250,273.652949
0.0,250,273.98931
0.0,250,274.361048
0.0,250,274.705943
0.0,250,275.051547
0.0,250,275.410699
0.0,250,275.772006
0.0,250,276.105401
0.0,250,276.456687
0.0,250,276.816646
0.0,250,277.153677
0.0,250,277.511979
0.3232,188,277.788272
0.0,250,278.139005
0.7768,62,278.216858
