#{"t_start": 1708578797.7094245, "env_id": "MinAtar/Freeway-v1"}
r,l,t
34.0,2501,3712.754286
34.0,2501,3717.187408
30.0,2501,3721.646831
27.0,2501,3727.358858
32.0,2501,3731.822855
29.0,2501,3736.312547
32.0,2501,3740.945911
47.0,2501,3746.599402
40.0,2501,3751.017904
37.0,2501,3755.409606
44.0,2501,3759.867939
43.0,2501,3764.366874
35.0,2501,3770.31568
28.0,2501,3774.779885
38.0,2501,3779.213829
34.0,2501,3783.599481
23.0,2501,3788.082893
30.0,2501,3793.73044
27.0,2501,3798.148747
30.0,2501,3802.765152
34.0,2501,3807.25421
24.0,2501,3822.003909
37.0,2501,3826.462456
32.0,2501,3830.906038
32.0,2501,3835.492285
35.0,2501,3839.959569
31.0,2501,3845.729477
30.0,2501,3850.186668
37.0,2501,3854.621662
31.0,2501,3859.105911
23.0,2501,3864.828147
37.0,2501,3869.456328
38.0,2501,3873.950426
40.0,2501,3878.419944
38.0,2501,3882.897604
40.0,2501,3888.701853
40.0,2501,3893.264812
33.0,2501,3897.710966
36.0,2501,3902.400392
36.0,2501,3908.158843
41.0,2501,3912.68677
34.0,2501,3917.151436
37.0,2501,3921.618941
37.0,2501,3925.982429
37.0,2501,3931.683555
32.0,2501,3936.166483
33.0,2501,3940.571974
37.0,2501,3945.064257
44.0,2501,3950.832953
34.0,2501,3955.280915
33.0,2501,3959.745824
34.0,2501,3964.238033
40.0,2501,3968.901187
37.0,2501,3974.58837
34.0,2501,3979.028566
38.0,2501,3983.482898
30.0,2501,3987.974141
44.0,2501,3993.689399
41.0,2501,3998.13951
33.0,2501,4002.748492
40.0,2501,4007.206574
30.0,2501,4020.745206
32.0,2501,4026.481119
30.0,2501,4031.131658
29.0,2501,4035.559999
37.0,2501,4039.944377
44.0,2501,4045.698039
37.0,2501,4050.090773
35.0,2501,4054.522486
35.0,2501,4058.977161
37.0,2501,4063.482891
38.0,2501,4069.326041
33.0,2501,4073.70039
32.0,2501,4078.144128
38.0,2501,4082.575402
41.0,2501,4088.283562
44.0,2501,4092.691691
41.0,2501,4097.244146
42.0,2501,4101.664701
40.0,2501,4106.104798
32.0,2501,4111.846784
35.0,2501,4116.294812
37.0,2501,4120.736005
35.0,2501,4125.208485
39.0,2501,4131.096153
42.0,2501,4135.517911
37.0,2501,4139.947943
35.0,2501,4144.409908
34.0,2501,4148.916453
42.0,2501,4154.670943
39.0,2501,4159.089365
