#{"t_start": 1708568445.2946138, "env_id": "MinAtar/Freeway-v1"}
r,l,t
24.0,2501,4137.544208
21.0,2501,4143.582926
15.0,2501,4148.181402
27.0,2501,4152.757842
18.0,2501,4157.407528
18.0,2501,4163.408121
22.0,2501,4168.176936
18.0,2501,4172.78575
19.0,2501,4177.404779
22.0,2501,4182.087047
25.0,2501,4188.345822
22.0,2501,4193.017096
20.0,2501,4197.944367
30.0,2501,4202.579687
23.0,2501,4208.54517
20.0,2501,4213.143621
25.0,2501,4217.759576
25.0,2501,4222.369241
20.0,2501,4227.017338
21.0,2501,4233.173307
27.0,2501,4237.805055
27.0,2501,4242.410844
27.0,2501,4247.084448
19.0,2501,4253.086347
22.0,2501,4257.678224
26.0,2501,4262.477558
26.0,2501,4267.126899
14.0,2501,4271.829366
17.0,2501,4277.845546
35.0,2501,4282.47986
25.0,2501,4287.105284
22.0,2501,4291.793055
24.0,2501,4297.962291
16.0,2501,4302.620033
14.0,2501,4307.278541
21.0,2501,4311.946669
17.0,2501,4316.610376
24.0,2501,4322.607673
20.0,2501,4327.387358
22.0,2501,4332.015261
31.0,2501,4345.74549
23.0,2501,4351.759785
26.0,2501,4356.379765
27.0,2501,4361.148146
20.0,2501,4365.756791
25.0,2501,4370.401559
16.0,2501,4376.415854
21.0,2501,4381.010022
23.0,2501,4385.570805
22.0,2501,4390.195062
28.0,2501,4396.327757
20.0,2501,4400.912991
26.0,2501,4405.475304
15.0,2501,4410.043803
19.0,2501,4414.714905
18.0,2501,4420.667282
23.0,2501,4425.414033
17.0,2501,4430.002594
27.0,2501,4434.653397
30.0,2501,4440.615668
23.0,2501,4445.210218
16.0,2501,4449.863752
28.0,2501,4454.451051
18.0,2501,4459.290374
27.0,2501,4465.28676
24.0,2501,4469.880449
25.0,2501,4474.508813
23.0,2501,4479.131022
25.0,2501,4483.800942
27.0,2501,4489.764461
28.0,2501,4494.534166
21.0,2501,4499.208257
20.0,2501,4503.83387
19.0,2501,4509.81554
27.0,2501,4514.392722
24.0,2501,4518.987904
26.0,2501,4523.792446
19.0,2501,4528.454291
18.0,2501,4534.420915
21.0,2501,4538.998269
23.0,2501,4552.639227
23.0,2501,4557.473441
32.0,2501,4563.400181
24.0,2501,4568.018325
25.0,2501,4572.60471
20.0,2501,4577.206047
23.0,2501,4581.869939
22.0,2501,4587.816315
29.0,2501,4592.607422
24.0,2501,4597.221491
20.0,2501,4601.918247
22.0,2501,4607.876371
22.0,2501,4612.50647
16.0,2501,4617.156729
24.0,2501,4622.043231
28.0,2501,4626.711404
32.0,2501,4632.724726
26.0,2501,4637.386615
20.0,2501,4642.084937
30.0,2501,4646.779014
31.0,2501,4652.758243
23.0,2501,4657.569578
29.0,2501,4662.195111
18.0,2501,4666.856257
23.0,2501,4671.542728
21.0,2501,4677.537212
25.0,2501,4682.166645
18.0,2501,4686.895089
23.0,2501,4691.525746
27.0,2501,4697.517647
19.0,2501,4702.105457
25.0,2501,4706.692098
27.0,2501,4711.312176
23.0,2501,4715.988704
16.0,2501,4722.138103
20.0,2501,4726.747103
21.0,2501,4731.33071
23.0,2501,4735.956776
23.0,2501,4741.939396
33.0,2501,4746.539924
20.0,2501,4760.511251
21.0,2501,4765.243052
17.0,2501,4769.920044
22.0,2501,4775.919682
16.0,2501,4780.535408
17.0,2501,4785.334446
17.0,2501,4789.999346
21.0,2501,4796.022183
13.0,2501,4800.619071
25.0,2501,4805.201664
23.0,2501,4809.831076
24.0,2501,4814.470769
25.0,2501,4820.617643
25.0,2501,4825.217221
21.0,2501,4829.823036
25.0,2501,4834.454055
23.0,2501,4840.461117
23.0,2501,4845.057787
20.0,2501,4849.794127
16.0,2501,4854.454981
28.0,2501,4859.136236
19.0,2501,4865.125673
23.0,2501,4869.759618
21.0,2501,4874.401365
24.0,2501,4879.052192
31.0,2501,4885.200545
23.0,2501,4889.801207
31.0,2501,4894.458323
21.0,2501,4899.065772
19.0,2501,4903.683055
21.0,2501,4909.642846
23.0,2501,4914.202901
22.0,2501,4919.021622
14.0,2501,4923.639306
17.0,2501,4929.61702
23.0,2501,4934.230874
24.0,2501,4938.902428
21.0,2501,4943.517084
30.0,2501,4948.330942
19.0,2501,4954.327174
25.0,2501,4968.205044
25.0,2501,4972.825634
21.0,2501,4977.443115
19.0,2501,4983.562913
19.0,2501,4988.132676
24.0,2501,4992.752104
23.0,2501,4997.36164
18.0,2501,5001.993741
18.0,2501,5008.018097
30.0,2501,5012.798348
23.0,2501,5017.397754
21.0,2501,5022.028083
25.0,2501,5026.70782
20.0,2501,5032.751053
19.0,2501,5037.423825
15.0,2501,5042.049831
25.0,2501,5046.857745
24.0,2501,5052.842119
23.0,2501,5057.503843
17.0,2501,5062.120469
19.0,2501,5066.801391
26.0,2501,5071.482183
24.0,2501,5077.456701
18.0,2501,5082.316102
34.0,2501,5086.965924
20.0,2501,5091.613734
19.0,2501,5097.582898
27.0,2501,5102.221671
25.0,2501,5106.839371
23.0,2501,5111.584684
17.0,2501,5116.247294
17.0,2501,5122.218131
24.0,2501,5126.763291
25.0,2501,5131.343378
23.0,2501,5136.017243
25.0,2501,5141.993564
