#{"t_start": 1708625839.8436482, "env_id": "MinAtar/Seaquest-v1"}
r,l,t
2.0,124,164.817227
0.0,55,164.886698
0.0,55,164.957196
0.0,103,165.088651
0.0,174,165.342577
2.0,203,165.601804
0.0,123,165.795587
0.0,64,165.91047
0.0,62,165.996272
0.0,118,166.163827
0.0,148,166.390237
0.0,83,166.539442
0.0,28,166.574744
0.0,49,168.533296
0.0,63,168.617206
0.0,104,168.758483
0.0,167,168.992887
1.0,80,169.097277
0.0,52,169.165856
0.0,67,169.256369
0.0,96,169.389943
2.0,143,169.584699
0.0,92,169.705432
1.0,48,169.768224
0.0,43,169.828055
0.0,62,169.921706
0.0,124,170.086711
0.0,154,170.3196
0.0,62,170.459167
1.0,85,170.597607
1.0,143,170.78756
0.0,73,170.879082
1.0,97,171.005832
0.0,103,171.133113
0.0,64,171.212788
0.0,45,171.268505
0.0,152,173.316445
1.0,164,173.545092
0.0,96,173.694659
0.0,45,173.751075
0.0,137,173.922979
0.0,66,174.008353
3.0,202,174.328726
1.0,96,174.479348
1.0,102,174.643088
0.0,105,174.775878
0.0,49,174.837958
1.0,128,175.041531
0.0,159,175.273554
1.0,202,175.543404
1.0,105,175.679558
1.0,132,175.860221
1.0,107,175.996979
2.0,88,178.382826
0.0,150,178.589853
0.0,141,178.802443
0.0,85,178.922476
1.0,85,179.047635
0.0,106,179.194271
0.0,50,179.276719
0.0,181,179.554816
0.0,85,179.687681
0.0,104,179.833365
0.0,45,179.896799
0.0,24,179.930482
1.0,108,180.076128
0.0,61,180.153772
1.0,68,180.240389
1.0,76,180.347419
1.0,273,180.734458
2.0,124,180.964582
0.0,58,181.03847
1.0,76,181.137635
2.0,163,183.438853
0.0,143,183.706445
0.0,81,183.825142
0.0,43,183.890484
0.0,46,183.953606
0.0,35,184.002045
1.0,79,184.109793
0.0,83,184.214123
0.0,35,184.258471
0.0,52,184.323282
0.0,104,184.45219
1.0,134,184.621918
1.0,95,184.742692
1.0,46,184.799774
1.0,158,185.000075
0.0,43,185.053579
2.0,118,185.206783
0.0,52,185.271458
1.0,119,185.4242
0.0,146,185.614423
1.0,181,185.85
1.0,57,185.931325
2.0,186,188.417608
1.0,104,188.655509
1.0,210,188.998513
1.0,68,189.135215
1.0,94,189.308749
1.0,136,189.532158
1.0,108,189.685999
1.0,124,189.887691
1.0,203,190.149481
0.0,109,190.288611
0.0,107,190.44733
0.0,110,190.606287
1.0,88,190.720769
0.0,45,190.788095
0.0,78,190.896557
0.0,63,191.007142
0.0,56,191.086524
1.0,112,191.2384
0.0,58,191.314087
1.0,105,191.452751
1.0,62,194.017258
0.0,34,194.087433
0.0,44,194.190307
0.0,67,194.32881
1.0,144,194.603149
1.0,75,194.768088
0.0,73,194.892731
0.0,156,195.1946
0.0,119,195.436102
0.0,41,195.515583
1.0,100,195.723852
0.0,99,195.972438
1.0,134,196.196982
1.0,118,196.3809
1.0,146,196.64548
0.0,186,196.959823
0.0,51,197.126985
2.0,202,197.451051
0.0,38,197.504548
0.0,55,197.582054
0.0,68,197.677732
0.0,61,197.796509
0.0,58,200.465769
1.0,37,200.540141
0.0,90,200.70744
1.0,132,200.949178
0.0,104,201.102507
0.0,112,201.261353
0.0,45,201.362689
1.0,83,201.484161
0.0,41,201.630402
0.0,98,201.936095
0.0,98,202.125524
0.0,97,202.286305
0.0,36,202.34038
1.0,98,202.52381
0.0,99,202.706802
1.0,199,203.115812
0.0,64,203.2056
1.0,78,203.320692
2.0,116,203.481371
0.0,7,203.491751
0.0,106,203.65883
0.0,50,203.806087
0.0,36,203.876668
0.0,36,203.959717
